order_id,order_date,customer_id,customer_name,region,country,category,product,quantity,unit_price,discount,payment_method,gross_sales,discount_amount,revenue,estimated_cost,profit,profit_margin,order_month,order_year,order_year_month
111221,2025-11-20,C01147,Customer 1147,South,India,Home & Kitchen,Air Fryer,2,114.82,0.118,Wallet,229.64,27.0975,202.5425,131.6526,70.8899,0.35,11,2025,2025-11
102784,2025-11-20,C03314,Customer 3314,North,India,Home & Kitchen,Vacuum Cleaner,1,244.67,0.092,Credit Card,244.67,22.5096,222.1604,144.4042,77.7561,0.35,11,2025,2025-11
100336,2025-11-20,C02924,Customer 2924,East,India,Clothing,Jacket,4,112.47,0.131,Debit Card,449.88,58.9343,390.9457,215.0201,175.9256,0.45,11,2025,2025-11
111047,2025-11-21,C02473,Customer 2473,North,India,Books,Self Help Book,1,22.51,0.108,UPI,22.51,2.4311,20.0789,12.4489,7.63,0.38,11,2025,2025-11
115207,2025-11-21,C02218,Customer 2218,North,India,Clothing,Backpack,3,52.71,0.162,Credit Card,158.13,25.6171,132.5129,72.8821,59.6308,0.45,11,2025,2025-11
119696,2025-11-21,C01466,Customer 1466,North,India,Electronics,Smartwatch,1,200.58,0.135,UPI,200.58,27.0783,173.5017,124.9212,48.5805,0.28,11,2025,2025-11
107475,2025-11-21,C01447,Customer 1447,South,India,Home & Kitchen,Cookware Set,2,168.08,0.127,UPI,336.16,42.6923,293.4677,190.754,102.7137,0.35,11,2025,2025-11
104907,2025-11-21,C02632,Customer 2632,South,India,Sports,Yoga Mat,3,27.1,0.067,Credit Card,81.3,5.4471,75.8529,43.9947,31.8582,0.42,11,2025,2025-11
119856,2025-11-21,C00818,Customer 818,South,India,Electronics,Smartphone,1,565.75,0.108,Wallet,565.75,61.101,504.649,363.3473,141.3017,0.28,11,2025,2025-11
101740,2025-11-21,C01964,Customer 1964,Central,India,Sports,Running Shoes,2,90.83,0.031,Credit Card,181.66,5.6315,176.0285,102.0966,73.932,0.42,11,2025,2025-11
100395,2025-11-21,C02618,Customer 2618,Central,India,Electronics,Laptop,3,958.89,0.097,Debit Card,2876.67,279.037,2597.633,1870.2958,727.3372,0.28,11,2025,2025-11
109144,2025-11-21,C00376,Customer 376,South,India,Clothing,T-Shirt,2,23.81,0.007,UPI,47.62,0.3333,47.2867,26.0077,21.279,0.45,11,2025,2025-11
108423,2025-11-21,C00818,Customer 818,North,India,Clothing,Jacket,2,97.06,0.175,Credit Card,194.12,33.971,160.149,88.082,72.067,0.45,11,2025,2025-11
116455,2025-11-21,C02468,Customer 2468,South,India,Electronics,Bluetooth Speaker,1,60.61,0.089,Credit Card,60.61,5.3943,55.2157,39.7553,15.4604,0.28,11,2025,2025-11
102978,2025-11-21,C00389,Customer 389,South,India,Clothing,Backpack,3,54.08,0.093,UPI,162.24,15.0883,147.1517,80.9334,66.2183,0.45,11,2025,2025-11
119617,2025-11-21,C03081,Customer 3081,West,India,Books,Fiction Book,4,15.33,0.162,Net Banking,61.32,9.9338,51.3862,31.8594,19.5267,0.38,11,2025,2025-11
119529,2025-11-21,C03132,Customer 3132,South,India,Clothing,Jeans,1,53.5,0.085,UPI,53.5,4.5475,48.9525,26.9239,22.0286,0.45,11,2025,2025-11
101697,2025-11-21,C01672,Customer 1672,South,India,Electronics,Laptop,1,830.97,0.137,Credit Card,830.97,113.8429,717.1271,516.3315,200.7956,0.28,11,2025,2025-11
113616,2025-11-21,C03039,Customer 3039,West,India,Electronics,Smartphone,2,684.85,0.063,Net Banking,1369.7,86.2911,1283.4089,924.0544,359.3545,0.28,11,2025,2025-11
103380,2025-11-21,C00663,Customer 663,West,India,Books,Python Book,4,35.87,0.049,UPI,143.48,7.0305,136.4495,84.5987,51.8508,0.38,11,2025,2025-11
109919,2025-11-21,C03253,Customer 3253,East,India,Electronics,Smartwatch,2,202.6,0.0,UPI,405.2,0.0,405.2,291.744,113.456,0.28,11,2025,2025-11
103389,2025-11-21,C01092,Customer 1092,South,India,Home & Kitchen,Vacuum Cleaner,3,193.69,0.094,Net Banking,581.07,54.6206,526.4494,342.1921,184.2573,0.35,11,2025,2025-11
104305,2025-11-21,C01455,Customer 1455,North,India,Electronics,Smartwatch,1,181.25,0.133,Credit Card,181.25,24.1063,157.1438,113.1435,44.0003,0.28,11,2025,2025-11
104251,2025-11-21,C01638,Customer 1638,East,India,Home & Kitchen,Vacuum Cleaner,2,217.97,0.181,Credit Card,435.94,78.9051,357.0349,232.0727,124.9622,0.35,11,2025,2025-11
107564,2025-11-21,C00913,Customer 913,East,India,Home & Kitchen,Cookware Set,1,137.58,0.168,Net Banking,137.58,23.1134,114.4666,74.4033,40.0633,0.35,11,2025,2025-11
111968,2025-11-21,C03426,Customer 3426,East,India,Home & Kitchen,Cookware Set,4,150.68,0.091,Net Banking,602.72,54.8475,547.8725,356.1171,191.7554,0.35,11,2025,2025-11
107524,2025-11-21,C01398,Customer 1398,South,India,Electronics,Wireless Headphones,1,89.93,0.101,Net Banking,89.93,9.0829,80.8471,58.2099,22.6372,0.28,11,2025,2025-11
114294,2025-11-21,C00759,Customer 759,North,India,Sports,Yoga Mat,1,30.08,0.119,Debit Card,30.08,3.5795,26.5005,15.3703,11.1302,0.42,11,2025,2025-11
114683,2025-11-21,C01241,Customer 1241,North,India,Books,Fiction Book,1,18.03,0.08,Debit Card,18.03,1.4424,16.5876,10.2843,6.3033,0.38,11,2025,2025-11
103092,2025-11-21,C01259,Customer 1259,South,India,Books,Business Book,2,28.77,0.115,UPI,57.54,6.6171,50.9229,31.5722,19.3507,0.38,11,2025,2025-11
117629,2025-11-21,C01979,Customer 1979,Central,India,Books,Business Book,2,25.03,0.0,Wallet,50.06,0.0,50.06,31.0372,19.0228,0.38,11,2025,2025-11
108191,2025-11-21,C03073,Customer 3073,West,India,Clothing,Sneakers,1,74.57,0.119,UPI,74.57,8.8738,65.6962,36.1329,29.5633,0.45,11,2025,2025-11
104108,2025-11-21,C00121,Customer 121,South,India,Clothing,Backpack,1,56.1,0.22,Debit Card,56.1,12.342,43.758,24.0669,19.6911,0.45,11,2025,2025-11
118544,2025-11-21,C03399,Customer 3399,West,India,Clothing,Jeans,4,56.4,0.118,Net Banking,225.6,26.6208,198.9792,109.4386,89.5406,0.45,11,2025,2025-11
118003,2025-11-21,C00180,Customer 180,North,India,Books,Data Science Book,2,42.72,0.017,Debit Card,85.44,1.4525,83.9875,52.0723,31.9153,0.38,11,2025,2025-11
103453,2025-11-21,C03101,Customer 3101,North,India,Electronics,Smartwatch,1,176.45,0.129,Debit Card,176.45,22.762,153.688,110.6553,43.0326,0.28,11,2025,2025-11
107327,2025-11-21,C02095,Customer 2095,North,India,Books,Business Book,2,24.45,0.168,Debit Card,48.9,8.2152,40.6848,25.2246,15.4602,0.38,11,2025,2025-11
112976,2025-11-21,C01138,Customer 1138,South,India,Electronics,Smartwatch,1,192.76,0.154,Net Banking,192.76,29.685,163.075,117.414,45.661,0.28,11,2025,2025-11
100852,2025-11-21,C01667,Customer 1667,West,India,Electronics,Smartphone,1,743.14,0.071,Credit Card,743.14,52.7629,690.3771,497.0715,193.3056,0.28,11,2025,2025-11
111896,2025-11-22,C03203,Customer 3203,North,India,Electronics,Bluetooth Speaker,1,72.75,0.1,Credit Card,72.75,7.275,65.475,47.142,18.333,0.28,11,2025,2025-11
110040,2025-11-22,C02499,Customer 2499,West,India,Clothing,Jacket,3,117.59,0.056,Debit Card,352.77,19.7551,333.0149,183.1582,149.8567,0.45,11,2025,2025-11
108657,2025-11-22,C01043,Customer 1043,Central,India,Electronics,Wireless Headphones,3,76.39,0.087,Credit Card,229.17,19.9378,209.2322,150.6472,58.585,0.28,11,2025,2025-11
103322,2025-11-22,C02871,Customer 2871,South,India,Home & Kitchen,Vacuum Cleaner,2,216.31,0.053,Wallet,432.62,22.9289,409.6911,266.2992,143.3919,0.35,11,2025,2025-11
105683,2025-11-22,C02050,Customer 2050,East,India,Electronics,Smartphone,1,583.41,0.126,Debit Card,583.41,73.5097,509.9003,367.1282,142.7721,0.28,11,2025,2025-11
117959,2025-11-22,C02370,Customer 2370,South,India,Sports,Running Shoes,1,82.98,0.105,Debit Card,82.98,8.7129,74.2671,43.0749,31.1922,0.42,11,2025,2025-11
116286,2025-11-22,C01567,Customer 1567,South,India,Clothing,Sneakers,1,88.63,0.143,Credit Card,88.63,12.6741,75.9559,41.7758,34.1802,0.45,11,2025,2025-11
105592,2025-11-22,C00391,Customer 391,East,India,Sports,Tennis Racket,2,99.09,0.081,Net Banking,198.18,16.0526,182.1274,105.6339,76.4935,0.42,11,2025,2025-11
115529,2025-11-22,C00015,Customer 15,Central,India,Clothing,Jacket,2,126.02,0.07,Credit Card,252.04,17.6428,234.3972,128.9185,105.4787,0.45,11,2025,2025-11
116020,2025-11-22,C03035,Customer 3035,South,India,Books,Business Book,1,24.1,0.081,UPI,24.1,1.9521,22.1479,13.7317,8.4162,0.38,11,2025,2025-11
108110,2025-11-22,C02114,Customer 2114,South,India,Clothing,Backpack,2,49.93,0.07,Debit Card,99.86,6.9902,92.8698,51.0784,41.7914,0.45,11,2025,2025-11
108189,2025-11-22,C03245,Customer 3245,West,India,Clothing,Jeans,1,63.01,0.212,UPI,63.01,13.3581,49.6519,27.3085,22.3433,0.45,11,2025,2025-11
112584,2025-11-22,C00332,Customer 332,West,India,Sports,Running Shoes,4,88.59,0.086,UPI,354.36,30.475,323.885,187.8533,136.0317,0.42,11,2025,2025-11
104499,2025-11-22,C02716,Customer 2716,South,India,Sports,Dumbbells,2,74.17,0.159,Debit Card,148.34,23.5861,124.7539,72.3573,52.3967,0.42,11,2025,2025-11
101493,2025-11-22,C02131,Customer 2131,Central,India,Clothing,Jacket,2,99.03,0.134,Debit Card,198.06,26.54,171.52,94.336,77.184,0.45,11,2025,2025-11
109941,2025-11-22,C00506,Customer 506,North,India,Books,Python Book,2,36.25,0.181,Debit Card,72.5,13.1225,59.3775,36.814,22.5634,0.38,11,2025,2025-11
100708,2025-11-22,C02505,Customer 2505,North,India,Sports,Dumbbells,2,71.73,0.116,Wallet,143.46,16.6414,126.8186,73.5548,53.2638,0.42,11,2025,2025-11
113950,2025-11-22,C02334,Customer 2334,Central,India,Home & Kitchen,Air Fryer,1,121.38,0.032,Net Banking,121.38,3.8842,117.4958,76.3723,41.1235,0.35,11,2025,2025-11
101429,2025-11-22,C02601,Customer 2601,Central,India,Sports,Yoga Mat,2,30.43,0.098,Credit Card,60.86,5.9643,54.8957,31.8395,23.0562,0.42,11,2025,2025-11
101038,2025-11-22,C01582,Customer 1582,West,India,Home & Kitchen,Cookware Set,2,167.81,0.013,Credit Card,335.62,4.3631,331.2569,215.317,115.9399,0.35,11,2025,2025-11
103023,2025-11-23,C03422,Customer 3422,West,India,Home & Kitchen,Cookware Set,1,159.42,0.1,Wallet,159.42,15.942,143.478,93.2607,50.2173,0.35,11,2025,2025-11
110729,2025-11-23,C00829,Customer 829,South,India,Sports,Yoga Mat,1,32.2,0.089,Wallet,32.2,2.8658,29.3342,17.0138,12.3204,0.42,11,2025,2025-11
110201,2025-11-23,C02267,Customer 2267,West,India,Clothing,T-Shirt,1,28.66,0.016,Credit Card,28.66,0.4586,28.2014,15.5108,12.6906,0.45,11,2025,2025-11
101219,2025-11-23,C00636,Customer 636,West,India,Clothing,Backpack,1,47.04,0.014,Credit Card,47.04,0.6586,46.3814,25.5098,20.8716,0.45,11,2025,2025-11
118830,2025-11-23,C00786,Customer 786,West,India,Home & Kitchen,Vacuum Cleaner,5,235.6,0.029,Credit Card,1178.0,34.162,1143.838,743.4947,400.3433,0.35,11,2025,2025-11
117812,2025-11-23,C01921,Customer 1921,East,India,Sports,Running Shoes,1,97.34,0.154,UPI,97.34,14.9904,82.3496,47.7628,34.5868,0.42,11,2025,2025-11
112092,2025-11-23,C02237,Customer 2237,West,India,Electronics,Laptop,2,891.76,0.032,UPI,1783.52,57.0726,1726.4474,1243.0421,483.4053,0.28,11,2025,2025-11
116118,2025-11-23,C01863,Customer 1863,North,India,Books,Self Help Book,3,24.84,0.069,UPI,74.52,5.1419,69.3781,43.0144,26.3637,0.38,11,2025,2025-11
107084,2025-11-23,C03340,Customer 3340,North,India,Electronics,Wireless Headphones,1,71.26,0.106,UPI,71.26,7.5536,63.7064,45.8686,17.8378,0.28,11,2025,2025-11
114929,2025-11-23,C01394,Customer 1394,South,India,Home & Kitchen,Cookware Set,1,158.16,0.072,Debit Card,158.16,11.3875,146.7725,95.4021,51.3704,0.35,11,2025,2025-11
117710,2025-11-23,C03306,Customer 3306,Central,India,Clothing,Sneakers,2,92.27,0.093,Credit Card,184.54,17.1622,167.3778,92.0578,75.32,0.45,11,2025,2025-11
111441,2025-11-23,C03493,Customer 3493,East,India,Home & Kitchen,Coffee Maker,1,84.43,0.081,Wallet,84.43,6.8388,77.5912,50.4343,27.1569,0.35,11,2025,2025-11
102885,2025-11-23,C02873,Customer 2873,North,India,Clothing,Jeans,4,68.38,0.047,UPI,273.52,12.8554,260.6646,143.3655,117.2991,0.45,11,2025,2025-11
109350,2025-11-23,C00358,Customer 358,North,India,Electronics,Smartphone,2,604.15,0.09,Credit Card,1208.3,108.747,1099.553,791.6782,307.8748,0.28,11,2025,2025-11
107647,2025-11-23,C01953,Customer 1953,East,India,Electronics,Bluetooth Speaker,5,72.66,0.0,Credit Card,363.3,0.0,363.3,261.576,101.724,0.28,11,2025,2025-11
101940,2025-11-23,C00623,Customer 623,East,India,Electronics,Bluetooth Speaker,1,69.45,0.044,UPI,69.45,3.0558,66.3942,47.8038,18.5904,0.28,11,2025,2025-11
117644,2025-11-23,C02889,Customer 2889,North,India,Books,Self Help Book,1,23.21,0.057,UPI,23.21,1.323,21.887,13.57,8.3171,0.38,11,2025,2025-11
105360,2025-11-23,C03381,Customer 3381,North,India,Sports,Running Shoes,2,105.97,0.125,Wallet,211.94,26.4925,185.4475,107.5595,77.888,0.42,11,2025,2025-11
102996,2025-11-23,C00589,Customer 589,South,India,Home & Kitchen,Table Lamp,3,45.94,0.0,UPI,137.82,0.0,137.82,89.583,48.237,0.35,11,2025,2025-11
118161,2025-11-23,C03287,Customer 3287,West,India,Sports,Running Shoes,1,86.12,0.135,Debit Card,86.12,11.6262,74.4938,43.2064,31.2874,0.42,11,2025,2025-11
108582,2025-11-23,C02736,Customer 2736,South,India,Home & Kitchen,Table Lamp,1,47.03,0.066,Credit Card,47.03,3.104,43.926,28.5519,15.3741,0.35,11,2025,2025-11
108844,2025-11-23,C02966,Customer 2966,North,India,Clothing,Jacket,1,110.77,0.154,Credit Card,110.77,17.0586,93.7114,51.5413,42.1701,0.45,11,2025,2025-11
112694,2025-11-24,C02230,Customer 2230,East,India,Home & Kitchen,Vacuum Cleaner,5,225.36,0.091,Debit Card,1126.8,102.5388,1024.2612,665.7698,358.4914,0.35,11,2025,2025-11
114592,2025-11-24,C00945,Customer 945,Central,India,Books,Business Book,4,31.48,0.127,UPI,125.92,15.9918,109.9282,68.1555,41.7727,0.38,11,2025,2025-11
101278,2025-11-24,C03006,Customer 3006,South,India,Electronics,Bluetooth Speaker,3,65.29,0.116,Debit Card,195.87,22.7209,173.1491,124.6673,48.4817,0.28,11,2025,2025-11
116027,2025-11-24,C02818,Customer 2818,South,India,Sports,Running Shoes,1,102.63,0.117,Debit Card,102.63,12.0077,90.6223,52.5609,38.0614,0.42,11,2025,2025-11
100208,2025-11-24,C01163,Customer 1163,East,India,Clothing,Jacket,3,97.24,0.056,Credit Card,291.72,16.3363,275.3837,151.461,123.9227,0.45,11,2025,2025-11
110567,2025-11-24,C01028,Customer 1028,Central,India,Electronics,Wireless Headphones,2,79.16,0.091,Net Banking,158.32,14.4071,143.9129,103.6173,40.2956,0.28,11,2025,2025-11
100609,2025-11-24,C01882,Customer 1882,North,India,Sports,Football,2,30.06,0.172,Debit Card,60.12,10.3406,49.7794,28.872,20.9073,0.42,11,2025,2025-11
107601,2025-11-24,C00312,Customer 312,North,India,Books,Self Help Book,1,20.51,0.052,UPI,20.51,1.0665,19.4435,12.055,7.3885,0.38,11,2025,2025-11
100132,2025-11-24,C01834,Customer 1834,West,India,Books,Business Book,2,27.62,0.081,UPI,55.24,4.4744,50.7656,31.4746,19.2909,0.38,11,2025,2025-11
116181,2025-11-24,C00113,Customer 113,East,India,Books,Business Book,1,25.78,0.07,Debit Card,25.78,1.8046,23.9754,14.8647,9.1107,0.38,11,2025,2025-11
116080,2025-11-24,C02061,Customer 2061,East,India,Electronics,Smartphone,1,742.58,0.106,Net Banking,742.58,78.7135,663.8665,477.9839,185.8826,0.28,11,2025,2025-11
112152,2025-11-24,C00868,Customer 868,East,India,Books,Fiction Book,1,20.64,0.03,Net Banking,20.64,0.6192,20.0208,12.4129,7.6079,0.38,11,2025,2025-11
100701,2025-11-24,C01405,Customer 1405,Central,India,Electronics,Smartphone,3,675.79,0.124,Debit Card,2027.37,251.3939,1775.9761,1278.7028,497.2733,0.28,11,2025,2025-11
101032,2025-11-24,C02894,Customer 2894,West,India,Clothing,Backpack,1,56.78,0.092,Credit Card,56.78,5.2238,51.5562,28.3559,23.2003,0.45,11,2025,2025-11
105521,2025-11-24,C01382,Customer 1382,North,India,Home & Kitchen,Coffee Maker,4,84.78,0.0,Credit Card,339.12,0.0,339.12,220.428,118.692,0.35,11,2025,2025-11
108063,2025-11-24,C00129,Customer 129,North,India,Clothing,Sneakers,3,94.19,0.108,UPI,282.57,30.5176,252.0524,138.6288,113.4236,0.45,11,2025,2025-11
110556,2025-11-24,C01628,Customer 1628,East,India,Books,Data Science Book,2,36.28,0.035,Debit Card,72.56,2.5396,70.0204,43.4126,26.6078,0.38,11,2025,2025-11
105419,2025-11-24,C01377,Customer 1377,South,India,Electronics,Wireless Headphones,1,90.32,0.118,Credit Card,90.32,10.6578,79.6622,57.3568,22.3054,0.28,11,2025,2025-11
102291,2025-11-24,C01405,Customer 1405,North,India,Books,Python Book,2,31.59,0.191,Net Banking,63.18,12.0674,51.1126,31.6898,19.4228,0.38,11,2025,2025-11
106843,2025-11-24,C00193,Customer 193,West,India,Clothing,Jeans,1,56.71,0.162,Credit Card,56.71,9.187,47.523,26.1376,21.3853,0.45,11,2025,2025-11
107754,2025-11-24,C00171,Customer 171,North,India,Sports,Dumbbells,1,63.4,0.113,Credit Card,63.4,7.1642,56.2358,32.6168,23.619,0.42,11,2025,2025-11
101990,2025-11-24,C00154,Customer 154,North,India,Electronics,Laptop,2,881.94,0.044,Net Banking,1763.88,77.6107,1686.2693,1214.1139,472.1554,0.28,11,2025,2025-11
119798,2025-11-24,C02529,Customer 2529,North,India,Electronics,Wireless Headphones,2,81.45,0.077,Credit Card,162.9,12.5433,150.3567,108.2568,42.0999,0.28,11,2025,2025-11
112672,2025-11-24,C00874,Customer 874,South,India,Books,Data Science Book,1,36.8,0.111,Credit Card,36.8,4.0848,32.7152,20.2834,12.4318,0.38,11,2025,2025-11
100900,2025-11-24,C00704,Customer 704,North,India,Clothing,Jacket,2,120.27,0.025,Net Banking,240.54,6.0135,234.5265,128.9896,105.5369,0.45,11,2025,2025-11
108375,2025-11-24,C01287,Customer 1287,East,India,Clothing,Jacket,2,113.54,0.155,UPI,227.08,35.1974,191.8826,105.5354,86.3472,0.45,11,2025,2025-11
114724,2025-11-25,C01603,Customer 1603,South,India,Clothing,Jeans,1,67.13,0.178,Credit Card,67.13,11.9491,55.1809,30.3495,24.8314,0.45,11,2025,2025-11
102389,2025-11-25,C01426,Customer 1426,North,India,Sports,Football,2,35.67,0.131,Wallet,71.34,9.3455,61.9945,35.9568,26.0377,0.42,11,2025,2025-11
106405,2025-11-25,C02959,Customer 2959,Central,India,Electronics,Laptop,1,837.85,0.068,UPI,837.85,56.9738,780.8762,562.2309,218.6453,0.28,11,2025,2025-11
117497,2025-11-25,C01143,Customer 1143,South,India,Books,Python Book,5,38.64,0.131,Wallet,193.2,25.3092,167.8908,104.0923,63.7985,0.38,11,2025,2025-11
104951,2025-11-25,C01438,Customer 1438,South,India,Electronics,Smartwatch,3,202.49,0.194,Credit Card,607.47,117.8492,489.6208,352.527,137.0938,0.28,11,2025,2025-11
114926,2025-11-25,C00009,Customer 9,North,India,Clothing,Backpack,1,54.01,0.069,Net Banking,54.01,3.7267,50.2833,27.6558,22.6275,0.45,11,2025,2025-11
100410,2025-11-25,C00935,Customer 935,South,India,Books,Data Science Book,1,48.19,0.094,UPI,48.19,4.5299,43.6601,27.0693,16.5909,0.38,11,2025,2025-11
100071,2025-11-25,C01246,Customer 1246,North,India,Electronics,Smartwatch,5,180.45,0.136,Credit Card,902.25,122.706,779.544,561.2717,218.2723,0.28,11,2025,2025-11
105585,2025-11-25,C00206,Customer 206,East,India,Clothing,Sneakers,3,84.03,0.138,UPI,252.09,34.7884,217.3016,119.5159,97.7857,0.45,11,2025,2025-11
108871,2025-11-25,C01568,Customer 1568,West,India,Clothing,Jeans,3,55.9,0.153,Wallet,167.7,25.6581,142.0419,78.123,63.9189,0.45,11,2025,2025-11
113979,2025-11-25,C01612,Customer 1612,West,India,Books,Data Science Book,1,42.08,0.156,UPI,42.08,6.5645,35.5155,22.0196,13.4959,0.38,11,2025,2025-11
117322,2025-11-25,C01662,Customer 1662,North,India,Clothing,Jacket,2,100.36,0.117,Debit Card,200.72,23.4842,177.2358,97.4797,79.7561,0.45,11,2025,2025-11
117086,2025-11-25,C02991,Customer 2991,South,India,Home & Kitchen,Table Lamp,2,41.08,0.001,Credit Card,82.16,0.0822,82.0778,53.3506,28.7272,0.35,11,2025,2025-11
102708,2025-11-25,C03051,Customer 3051,South,India,Electronics,Wireless Headphones,1,86.38,0.057,Credit Card,86.38,4.9237,81.4563,58.6486,22.8078,0.28,11,2025,2025-11
109447,2025-11-25,C02400,Customer 2400,East,India,Clothing,Jacket,1,96.91,0.062,UPI,96.91,6.0084,90.9016,49.9959,40.9057,0.45,11,2025,2025-11
100175,2025-11-25,C00635,Customer 635,East,India,Electronics,Smartwatch,1,195.45,0.034,Credit Card,195.45,6.6453,188.8047,135.9394,52.8653,0.28,11,2025,2025-11
111001,2025-11-25,C03484,Customer 3484,Central,India,Sports,Dumbbells,1,62.34,0.122,UPI,62.34,7.6055,54.7345,31.746,22.9885,0.42,11,2025,2025-11
110557,2025-11-25,C02950,Customer 2950,North,India,Home & Kitchen,Table Lamp,1,40.29,0.053,UPI,40.29,2.1354,38.1546,24.8005,13.3541,0.35,11,2025,2025-11
101080,2025-11-26,C01067,Customer 1067,East,India,Home & Kitchen,Coffee Maker,1,97.92,0.178,UPI,97.92,17.4298,80.4902,52.3187,28.1716,0.35,11,2025,2025-11
104992,2025-11-26,C02711,Customer 2711,West,India,Sports,Yoga Mat,2,26.26,0.012,UPI,52.52,0.6302,51.8898,30.0961,21.7937,0.42,11,2025,2025-11
119449,2025-11-26,C01771,Customer 1771,East,India,Books,Python Book,1,30.46,0.153,Credit Card,30.46,4.6604,25.7996,15.9958,9.8039,0.38,11,2025,2025-11
111801,2025-11-26,C02730,Customer 2730,South,India,Sports,Yoga Mat,1,28.03,0.028,Debit Card,28.03,0.7848,27.2452,15.8022,11.443,0.42,11,2025,2025-11
105013,2025-11-26,C01219,Customer 1219,Central,India,Electronics,Wireless Headphones,3,91.92,0.072,Wallet,275.76,19.8547,255.9053,184.2518,71.6535,0.28,11,2025,2025-11
119781,2025-11-26,C01100,Customer 1100,West,India,Sports,Football,3,34.57,0.125,UPI,103.71,12.9638,90.7462,52.6328,38.1134,0.42,11,2025,2025-11
107313,2025-11-26,C00411,Customer 411,West,India,Home & Kitchen,Coffee Maker,2,83.72,0.023,UPI,167.44,3.8511,163.5889,106.3328,57.2561,0.35,11,2025,2025-11
119975,2025-11-26,C00765,Customer 765,Central,India,Electronics,Smartwatch,1,162.42,0.066,UPI,162.42,10.7197,151.7003,109.2242,42.4761,0.28,11,2025,2025-11
106341,2025-11-26,C01581,Customer 1581,West,India,Sports,Dumbbells,1,68.88,0.08,Credit Card,68.88,5.5104,63.3696,36.7544,26.6152,0.42,11,2025,2025-11
102896,2025-11-26,C02828,Customer 2828,South,India,Electronics,Wireless Headphones,2,76.28,0.109,Credit Card,152.56,16.629,135.931,97.8703,38.0607,0.28,11,2025,2025-11
101270,2025-11-26,C03181,Customer 3181,South,India,Home & Kitchen,Table Lamp,4,46.29,0.158,Debit Card,185.16,29.2553,155.9047,101.3381,54.5667,0.35,11,2025,2025-11
107356,2025-11-26,C01434,Customer 1434,East,India,Home & Kitchen,Table Lamp,4,51.14,0.099,Wallet,204.56,20.2514,184.3086,119.8006,64.508,0.35,11,2025,2025-11
110394,2025-11-26,C01465,Customer 1465,Central,India,Clothing,Backpack,4,61.34,0.054,Credit Card,245.36,13.2494,232.1106,127.6608,104.4498,0.45,11,2025,2025-11
116952,2025-11-26,C00732,Customer 732,Central,India,Sports,Yoga Mat,2,26.31,0.09,UPI,52.62,4.7358,47.8842,27.7728,20.1114,0.42,11,2025,2025-11
104154,2025-11-26,C02021,Customer 2021,West,India,Home & Kitchen,Cookware Set,1,150.38,0.158,UPI,150.38,23.76,126.62,82.303,44.317,0.35,11,2025,2025-11
104667,2025-11-26,C01424,Customer 1424,South,India,Sports,Football,1,32.13,0.145,Net Banking,32.13,4.6588,27.4712,15.9333,11.5379,0.42,11,2025,2025-11
107632,2025-11-26,C02832,Customer 2832,South,India,Clothing,T-Shirt,4,28.21,0.043,UPI,112.84,4.8521,107.9879,59.3933,48.5945,0.45,11,2025,2025-11
112561,2025-11-26,C03302,Customer 3302,North,India,Electronics,Laptop,2,809.66,0.059,Net Banking,1619.32,95.5399,1523.7801,1097.1217,426.6584,0.28,11,2025,2025-11
105454,2025-11-26,C00330,Customer 330,North,India,Electronics,Wireless Headphones,2,89.88,0.019,Credit Card,179.76,3.4154,176.3446,126.9681,49.3765,0.28,11,2025,2025-11
100853,2025-11-26,C00062,Customer 62,West,India,Sports,Running Shoes,1,81.94,0.085,UPI,81.94,6.9649,74.9751,43.4856,31.4895,0.42,11,2025,2025-11
113498,2025-11-26,C01702,Customer 1702,West,India,Home & Kitchen,Table Lamp,2,40.32,0.037,Debit Card,80.64,2.9837,77.6563,50.4766,27.1797,0.35,11,2025,2025-11
107007,2025-11-26,C00898,Customer 898,South,India,Sports,Yoga Mat,2,30.23,0.046,Credit Card,60.46,2.7812,57.6788,33.4537,24.2251,0.42,11,2025,2025-11
105511,2025-11-26,C01168,Customer 1168,Central,India,Electronics,Wireless Headphones,1,70.02,0.11,UPI,70.02,7.7022,62.3178,44.8688,17.449,0.28,11,2025,2025-11
110528,2025-11-26,C02502,Customer 2502,Central,India,Clothing,T-Shirt,4,21.33,0.032,UPI,85.32,2.7302,82.5898,45.4244,37.1654,0.45,11,2025,2025-11
112553,2025-11-26,C01343,Customer 1343,South,India,Clothing,Jeans,4,60.73,0.143,Credit Card,242.92,34.7376,208.1824,114.5003,93.6821,0.45,11,2025,2025-11
112962,2025-11-26,C00522,Customer 522,North,India,Clothing,Sneakers,1,85.95,0.219,UPI,85.95,18.8231,67.1269,36.9198,30.2071,0.45,11,2025,2025-11
110691,2025-11-26,C00513,Customer 513,South,India,Sports,Dumbbells,5,62.87,0.134,Wallet,314.35,42.1229,272.2271,157.8917,114.3354,0.42,11,2025,2025-11
106394,2025-11-26,C01854,Customer 1854,East,India,Electronics,Wireless Headphones,2,88.76,0.14,UPI,177.52,24.8528,152.6672,109.9204,42.7468,0.28,11,2025,2025-11
105900,2025-11-26,C02620,Customer 2620,East,India,Electronics,Smartwatch,4,169.31,0.099,UPI,677.24,67.0468,610.1932,439.3391,170.8541,0.28,11,2025,2025-11
106716,2025-11-27,C00438,Customer 438,North,India,Sports,Dumbbells,2,66.91,0.148,UPI,133.82,19.8054,114.0146,66.1285,47.8861,0.42,11,2025,2025-11
